symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
CERN,2019-10-15 00:00:00+00:00,68.09,68.37,67.69,67.98,1270478,67.375714072,67.6527767823,66.9799102003,67.2668680073,1270478,0.0,1.0
CERN,2019-10-16 00:00:00+00:00,68.16,68.44,67.72,68.0,1801032,67.4449797496,67.7220424598,67.0095954906,67.2866582009,1801032,0.0,1.0
CERN,2019-10-17 00:00:00+00:00,68.11,68.32,65.73,68.22,1727884,67.3955042656,67.6033012983,65.0404712286,67.5043503303,1727884,0.0,1.0
CERN,2019-10-18 00:00:00+00:00,67.76,68.49,67.71,68.31,1564263,67.0491758778,67.7715179438,66.9997003938,67.5934062015,1564263,0.0,1.0
CERN,2019-10-21 00:00:00+00:00,68.16,68.4,67.73,67.92,1480784,67.4449797496,67.6824620726,67.0194905874,67.2074974265,1480784,0.0,1.0
CERN,2019-10-22 00:00:00+00:00,67.47,68.38,67.38,67.94,1597676,66.7622180708,67.6626718791,66.6731621996,67.2272876201,1597676,0.0,1.0
CERN,2019-10-23 00:00:00+00:00,67.57,67.68,66.77,67.44,2191878,66.8611690387,66.9700151035,66.0695612952,66.7325327804,2191878,0.0,1.0
CERN,2019-10-24 00:00:00+00:00,67.48,68.12,67.21,67.82,2470401,66.7721131676,67.4053993624,66.5049455541,67.1085464586,2470401,0.0,1.0
CERN,2019-10-25 00:00:00+00:00,66.43,68.49,65.61,67.5,2988980,65.7331280042,67.7715179438,64.9217300671,66.7919033612,2988980,0.0,1.0
CERN,2019-10-28 00:00:00+00:00,67.0,67.36,66.42,66.56,2642861,66.2971485215,66.653372006,65.7232329074,65.8617642625,2642861,0.0,1.0
CERN,2019-10-29 00:00:00+00:00,67.36,67.73,66.68,66.69,2518923,66.653372006,67.0194905874,65.980505424,65.9904005208,2518923,0.0,1.0
CERN,2019-10-30 00:00:00+00:00,68.1,68.24,67.28,67.57,2259328,67.3856091688,67.5241405239,66.5742112317,66.8611690387,2259328,0.0,1.0
CERN,2019-10-31 00:00:00+00:00,67.12,68.13,66.68,67.86,2056505,66.415889683,67.4152944592,65.980505424,67.1481268458,2056505,0.0,1.0
CERN,2019-11-01 00:00:00+00:00,67.53,67.98,67.26,67.39,1980303,66.8215886515,67.2668680073,66.5544210381,66.6830572964,1980303,0.0,1.0
CERN,2019-11-04 00:00:00+00:00,67.46,68.06,67.37,67.75,1802749,66.752322974,67.3460287816,66.6632671028,67.039280781,1802749,0.0,1.0
CERN,2019-11-05 00:00:00+00:00,67.21,67.76,67.12,67.62,1825874,66.5049455541,67.0491758778,66.415889683,66.9106445227,1825874,0.0,1.0
CERN,2019-11-06 00:00:00+00:00,66.97,67.72,66.84,67.3,2061046,66.2674632311,67.0095954906,66.1388269727,66.5940014253,2061046,0.0,1.0
CERN,2019-11-07 00:00:00+00:00,66.83,67.69,66.76,67.2,1320411,66.1289318759,66.9799102003,66.0596661984,66.4950504573,1320411,0.0,1.0
CERN,2019-11-08 00:00:00+00:00,67.31,67.34,66.26,66.63,1536431,66.6038965221,66.6335818125,65.5649113587,65.9310299401,1536431,0.0,1.0
CERN,2019-11-11 00:00:00+00:00,66.26,67.26,66.14,66.95,1527151,65.5649113587,66.5544210381,65.4461701971,66.2476730375,1527151,0.0,1.0
CERN,2019-11-12 00:00:00+00:00,67.01,67.28,66.26,66.54,2133963,66.3070436182,66.5742112317,65.5649113587,65.8419740689,2133963,0.0,1.0
CERN,2019-11-13 00:00:00+00:00,66.86,67.36,66.47,66.84,1556686,66.1586171663,66.653372006,65.7727083914,66.1388269727,1556686,0.0,1.0
CERN,2019-11-14 00:00:00+00:00,67.05,67.51,66.96,66.97,2320816,66.3466240054,66.801798458,66.2575681343,66.2674632311,2320816,0.0,1.0
CERN,2019-11-15 00:00:00+00:00,68.4,68.78,67.09,67.26,6148715,67.6824620726,68.0584757508,66.3862043926,66.5544210381,6148715,0.0,1.0
CERN,2019-11-18 00:00:00+00:00,67.61,68.86,67.41,68.44,3198211,66.9007494259,68.1376365252,66.70284749,67.7220424598,3198211,0.0,1.0
CERN,2019-11-19 00:00:00+00:00,68.14,68.34,67.67,67.87,2942441,67.425189556,67.6230914919,66.9601200067,67.1580219425,2942441,0.0,1.0
CERN,2019-11-20 00:00:00+00:00,67.67,68.24,67.1,67.84,1808836,66.9601200067,67.5241405239,66.3960994894,67.1283366522,1808836,0.0,1.0
CERN,2019-11-21 00:00:00+00:00,68.47,68.74,67.45,67.73,1966692,67.7517277502,68.0188953636,66.7424278772,67.0194905874,1966692,0.0,1.0
CERN,2019-11-22 00:00:00+00:00,69.44,69.92,68.73,69.0,1961914,68.7115521392,69.1865167854,68.0090002669,68.2761678803,1961914,0.0,1.0
CERN,2019-11-25 00:00:00+00:00,70.68,70.84,69.59,69.64,2479110,69.9385441417,70.0968656904,68.8599785912,68.9094540751,2479110,0.0,1.0
CERN,2019-11-26 00:00:00+00:00,71.84,71.88,70.6,71.09,2293943,71.0863753699,71.125955757,69.8593833674,70.3442431103,2293943,0.0,1.0
CERN,2019-11-27 00:00:00+00:00,72.11,72.15,69.73,70.13,1491135,71.3535429833,71.3931233705,68.9985099463,69.394313818,1491135,0.0,1.0
CERN,2019-11-29 00:00:00+00:00,71.59,72.14,71.15,71.99,1118953,70.83899795,71.3832282737,70.4036136911,71.2348018218,1118953,0.0,1.0
CERN,2019-12-02 00:00:00+00:00,70.92,71.69,70.53,71.59,1271604,70.1760264648,70.937948918,69.7901176898,70.83899795,1271604,0.0,1.0
CERN,2019-12-03 00:00:00+00:00,71.07,71.13,70.19,70.49,1749857,70.3244529167,70.3838234975,69.4536843988,69.7505373026,1749857,0.0,1.0
CERN,2019-12-04 00:00:00+00:00,70.6,71.2,70.46,71.18,1668530,69.8593833674,70.453089175,69.7208520123,70.4332989814,1668530,0.0,1.0
CERN,2019-12-05 00:00:00+00:00,70.77,71.0,70.41,70.91,1299671,70.0276000129,70.2551872391,69.6713765283,70.166131368,1299671,0.0,1.0
CERN,2019-12-06 00:00:00+00:00,71.29,71.55,70.95,71.25,1237533,70.5421450462,70.7994175628,70.2057117552,70.502564659,1237533,0.0,1.0
CERN,2019-12-09 00:00:00+00:00,71.44,71.72,70.88,70.94,1818439,70.6905714981,70.9676342083,70.1364460776,70.1958166584,1818439,0.0,1.0
CERN,2019-12-10 00:00:00+00:00,71.71,71.83,71.11,71.45,1292150,70.9577391115,71.0764802731,70.3640333039,70.7004665949,1292150,0.0,1.0
CERN,2019-12-11 00:00:00+00:00,71.5,71.79,71.06,71.56,1583353,70.7499420789,71.0368998859,70.3145578199,70.8093126596,1583353,0.0,1.0
CERN,2019-12-12 00:00:00+00:00,71.82,72.07,71.26,71.63,1893894,71.0665851763,71.3139625961,70.5124597558,70.8785783372,1893894,0.0,1.0
CERN,2019-12-13 00:00:00+00:00,72.23,72.67,71.32,71.9,1618574,71.4722841448,71.9076684038,70.5718303366,71.1457459506,1618574,0.0,1.0
CERN,2019-12-16 00:00:00+00:00,72.67,72.85,72.25,72.46,2376590,71.9076684038,72.0857801461,71.4920743384,71.6998713711,2376590,0.0,1.0
CERN,2019-12-17 00:00:00+00:00,71.61,72.75,71.59,72.75,2441962,70.8587881436,71.9868291781,70.83899795,71.9868291781,2441962,0.0,1.0
CERN,2019-12-18 00:00:00+00:00,72.16,72.39,71.52,71.74,1932165,71.4030184673,71.6306056935,70.7697322724,70.9874244019,1932165,0.0,1.0
CERN,2019-12-19 00:00:00+00:00,71.96,72.13,71.44,72.07,1266750,71.2051165314,71.3733331769,70.6905714981,71.3139625961,1266750,0.0,1.0
CERN,2019-12-20 00:00:00+00:00,73.26,73.3,71.58,72.02,4636441,72.4914791146,72.5310595018,70.8291028532,71.2644871122,4636441,0.0,1.0
CERN,2019-12-23 00:00:00+00:00,73.44,74.1,73.22,73.34,1009482,72.6695908569,73.3226672454,72.4518987275,72.570639889,1009482,0.0,1.0
CERN,2019-12-24 00:00:00+00:00,73.29,73.42,73.04,73.41,281853,72.521164405,72.6498006634,72.2737869852,72.6399055666,281853,0.0,1.0
CERN,2019-12-26 00:00:00+00:00,73.02,73.42,72.71,73.27,653639,72.4321085339,72.8288880931,72.1246043755,72.6800957584,653639,0.18,1.0
CERN,2019-12-27 00:00:00+00:00,73.28,73.53,72.87,73.28,726980,72.6900152474,72.9380024719,72.2833161992,72.6900152474,726980,0.0,1.0
CERN,2019-12-30 00:00:00+00:00,73.11,73.44,72.95,73.28,1278343,72.5213839347,72.8487270711,72.362672111,72.6900152474,1278343,0.0,1.0
CERN,2019-12-31 00:00:00+00:00,73.39,73.51,72.6,72.93,1110830,72.7991296262,72.9181634939,72.0154899967,72.3428331331,1110830,0.0,1.0
CERN,2020-01-02 00:00:00+00:00,73.62,73.69,72.81,73.45,2393503,73.0272778727,73.0967142956,72.2237992653,72.85864656,2393503,0.0,1.0
CERN,2020-01-03 00:00:00+00:00,73.83,73.88,72.81,72.82,1451600,73.2355871413,73.2851845862,72.2237992653,72.2337187543,1451600,0.0,1.0
CERN,2020-01-06 00:00:00+00:00,73.99,74.05,73.2,73.36,1617090,73.394298965,73.4538158989,72.6106593355,72.7693711592,1617090,0.0,1.0
CERN,2020-01-07 00:00:00+00:00,73.02,73.76,72.98,73.76,957113,72.4321085339,73.1661507184,72.392430578,73.1661507184,957113,0.0,1.0
CERN,2020-01-08 00:00:00+00:00,73.44,73.83,73.04,73.24,1920948,72.8487270711,73.2355871413,72.4519475118,72.6503372914,1920948,0.0,1.0
CERN,2020-01-09 00:00:00+00:00,73.76,74.3,73.0,73.8,1624862,73.1661507184,73.7018031234,72.4122695559,73.2058286743,1624862,0.0,1.0
CERN,2020-01-10 00:00:00+00:00,73.48,74.09,73.28,74.01,1214593,72.888405027,73.4934938548,72.6900152474,73.4141379429,1214593,0.0,1.0
CERN,2020-01-13 00:00:00+00:00,73.07,73.89,72.76,73.48,2008790,72.4817059788,73.2951040752,72.1742018204,72.888405027,2008790,0.0,1.0
CERN,2020-01-14 00:00:00+00:00,74.21,74.24,72.75,72.97,1546983,73.6125277225,73.6422861895,72.1642823314,72.382511089,1546983,0.0,1.0
CERN,2020-01-15 00:00:00+00:00,74.69,75.19,72.85,73.69,1542282,74.0886631936,74.5846376426,72.2634772212,73.0967142956,1542282,0.0,1.0
CERN,2020-01-16 00:00:00+00:00,75.58,75.81,74.34,74.8,1519761,74.9714977128,75.1996459594,73.7414810793,74.1977775724,1519761,0.0,1.0
CERN,2020-01-17 00:00:00+00:00,75.86,75.94,75.28,75.87,1285274,75.2492434043,75.3285993161,74.6739130434,75.2591628933,1285274,0.0,1.0
CERN,2020-01-21 00:00:00+00:00,75.81,75.97,75.31,75.46,1348740,75.1996459594,75.3583577831,74.7036715104,74.8524638451,1348740,0.0,1.0
CERN,2020-01-22 00:00:00+00:00,75.52,76.32,75.47,75.96,1368578,74.9119807789,75.7055398974,74.862383334,75.3484382941,1368578,0.0,1.0
CERN,2020-01-23 00:00:00+00:00,75.68,75.76,74.54,75.37,1371741,75.0706926026,75.1500485145,73.9398708589,74.7631884442,1371741,0.0,1.0
CERN,2020-01-24 00:00:00+00:00,74.46,75.6,74.14,75.6,957441,73.860514947,74.9913366908,73.5430912997,74.9913366908,957441,0.0,1.0
CERN,2020-01-27 00:00:00+00:00,73.41,74.27,73.16,73.38,1311105,72.8189686041,73.6720446564,72.5709813796,72.7892101372,1311105,0.0,1.0
CERN,2020-01-28 00:00:00+00:00,73.5,74.22,73.35,73.77,1678695,72.9082440049,73.6224472115,72.7594516702,73.1760702074,1678695,0.0,1.0
CERN,2020-01-29 00:00:00+00:00,72.28,73.6,72.24,73.6,1788006,71.6980663493,73.0074388947,71.6583883934,73.0074388947,1788006,0.0,1.0
CERN,2020-01-30 00:00:00+00:00,72.78,72.8175,71.36,71.91,1270634,72.1940407984,72.231238882,70.7854733632,71.3310452571,1270634,0.0,1.0
CERN,2020-01-31 00:00:00+00:00,71.83,73.07,71.46,72.7,1414467,71.2516893452,72.4817059788,70.884668253,72.1146848865,1414467,0.0,1.0
CERN,2020-02-03 00:00:00+00:00,73.17,73.31,72.05,72.24,2504586,72.5809008686,72.7197737143,71.4699181028,71.6583883934,2504586,0.0,1.0
CERN,2020-02-04 00:00:00+00:00,74.22,74.96,73.71,74.03,2209038,73.6224472115,74.3564893961,73.1165532735,73.4339769209,2209038,0.0,1.0
CERN,2020-02-05 00:00:00+00:00,78.595,80.9,75.75,76.99,6326573,77.9622236404,80.2486658503,75.1401290255,76.370145659,6326573,0.0,1.0
CERN,2020-02-06 00:00:00+00:00,78.95,79.93,78.54,78.79,2311738,78.3143654992,79.2864754192,77.907666451,78.1556536755,2311738,0.0,1.0
CERN,2020-02-07 00:00:00+00:00,78.93,79.49,78.52,78.79,1137107,78.2945265212,78.8500179041,77.887827473,78.1556536755,1137107,0.0,1.0
CERN,2020-02-10 00:00:00+00:00,79.62,79.67,78.1,78.47,1686204,78.9789712609,79.0285687058,77.4712089359,77.8382300281,1686204,0.0,1.0
CERN,2020-02-11 00:00:00+00:00,80.23,80.55,79.2,80.0,3098988,79.5840600887,79.901483736,78.5623527237,79.3559118421,3098988,0.0,1.0
CERN,2020-02-12 00:00:00+00:00,76.68,80.52,76.36,80.52,2907231,76.0626415007,79.8717252691,75.7452178533,79.8717252691,2907231,0.0,1.0
CERN,2020-02-13 00:00:00+00:00,76.49,76.92,75.91,76.12,2038296,75.87417121,76.3007092362,75.2988408492,75.5071501178,2038296,0.0,1.0
CERN,2020-02-14 00:00:00+00:00,77.07,77.26,76.19,76.34,3081393,76.4495015709,76.6379718615,75.5765865406,75.7253788753,3081393,0.0,1.0
CERN,2020-02-18 00:00:00+00:00,76.78,77.8,76.67,77.12,1910011,76.1618363905,77.1736242664,76.0527220117,76.4990990158,1910011,0.0,1.0
CERN,2020-02-19 00:00:00+00:00,76.76,77.27,76.34,76.94,1880240,76.1419974125,76.6478913505,75.7253788753,76.3205482141,1880240,0.0,1.0
CERN,2020-02-20 00:00:00+00:00,76.71,77.02,75.76,76.79,1555973,76.0923999676,76.399904126,75.1500485145,76.1717558794,1555973,0.0,1.0
CERN,2020-02-21 00:00:00+00:00,76.07,76.76,75.71,76.47,1992209,75.4575526729,76.1419974125,75.1004510696,75.8543322321,1992209,0.0,1.0
CERN,2020-02-24 00:00:00+00:00,73.38,75.82,73.37,74.41,2780137,72.7892101372,75.2095654484,72.7792906482,73.8109175021,2780137,0.0,1.0
CERN,2020-02-25 00:00:00+00:00,72.41,73.99,72.19,73.92,3071348,71.8270197061,73.394298965,71.6087909485,73.3248625421,3071348,0.0,1.0
CERN,2020-02-26 00:00:00+00:00,72.41,74.08,72.18,72.9,2981590,71.8270197061,73.4835743658,71.5988714595,72.3130746661,2981590,0.0,1.0
CERN,2020-02-27 00:00:00+00:00,69.89,72.6,69.83,71.52,3146174,69.3273084831,72.0154899967,69.2677915492,70.9441851868,3146174,0.0,1.0
CERN,2020-02-28 00:00:00+00:00,69.27,69.34,67.53,68.04,5167164,68.7123001663,68.7817365891,66.9863090837,67.4922030217,5167164,0.0,1.0
CERN,2020-03-02 00:00:00+00:00,72.55,72.59,69.22,69.51,3180106,71.9658925518,72.0055705077,68.6627027214,68.9503679018,3180106,0.0,1.0
CERN,2020-03-03 00:00:00+00:00,71.1,73.96,70.33,72.67,3217451,70.5275666497,73.364540498,69.7637659982,72.0849264196,3217451,0.0,1.0
CERN,2020-03-04 00:00:00+00:00,73.49,73.55,71.81,72.36,2404507,72.898324516,72.9578414498,71.2318503673,71.7774222612,2404507,0.0,1.0
CERN,2020-03-05 00:00:00+00:00,72.57,73.53,71.04,71.56,2442263,71.9857315298,72.9380024719,70.4680497158,70.9838631428,2442263,0.0,1.0
CERN,2020-03-06 00:00:00+00:00,73.36,73.72,70.26,70.45,3283864,72.7693711592,73.1264727625,69.6943295753,69.882799866,3283864,0.0,1.0
CERN,2020-03-09 00:00:00+00:00,70.26,71.81,69.44,69.52,4415581,69.6943295753,71.2318503673,68.8809314789,68.9602873908,4415581,0.0,1.0
CERN,2020-03-10 00:00:00+00:00,69.14,71.86,66.75,71.43,3588010,68.5833468095,71.2814478122,66.2125889433,70.854909786,3588010,0.0,1.0
CERN,2020-03-11 00:00:00+00:00,68.35,69.01,66.6,67.47,3955151,67.7997071801,68.4543934528,66.0637966086,66.9267921498,3955151,0.0,1.0
CERN,2020-03-12 00:00:00+00:00,64.68,68.09,64.54,65.01,4706983,64.1592547243,67.5418004666,64.0203818786,64.4865978607,4706983,0.0,1.0
CERN,2020-03-13 00:00:00+00:00,64.43,67.51,60.68,66.71,6424411,63.9112674998,66.9664701058,60.1914591322,66.1729109873,6424411,0.0,1.0
CERN,2020-03-16 00:00:00+00:00,60.53,61.71,58.11,59.92,5019166,60.0426667975,61.2131664972,57.6421504643,59.4375779697,5019166,0.0,1.0
CERN,2020-03-17 00:00:00+00:00,62.37,64.31,57.98,60.98,4572148,61.8678527699,63.7922336321,57.5131971076,60.4890438016,4572148,0.0,1.0
CERN,2020-03-18 00:00:00+00:00,59.87,61.76,54.54,59.94,3462221,59.3879805248,61.2627639421,54.1008928984,59.4574169477,3462221,0.0,1.0
CERN,2020-03-19 00:00:00+00:00,59.49,62.55,58.07,59.72,3370893,59.0110399436,62.0464035715,57.6024725084,59.2391881901,3370893,0.0,1.0
CERN,2020-03-20 00:00:00+00:00,56.55,60.93,56.08,59.92,5137669,56.0947101834,60.4394463567,55.6284942013,59.4375779697,5137669,0.0,1.0
CERN,2020-03-23 00:00:00+00:00,54.7,56.85,53.08,55.98,3695354,54.259604722,56.3922948528,52.6526475072,55.5292993115,3695354,0.0,1.0
CERN,2020-03-24 00:00:00+00:00,58.42,59.74,56.11,57.15,4148336,57.9496546227,59.2590271681,55.6582526683,56.6898795222,4148336,0.0,1.0
CERN,2020-03-25 00:00:00+00:00,58.04,59.93,56.76,58.42,3125047,57.5727140414,59.4474974587,56.303019452,57.9496546227,3125047,0.0,1.0
CERN,2020-03-26 00:00:00+00:00,61.04,61.79,57.82,57.82,3454317,60.5485607355,61.292522409,57.3544852839,57.3544852839,3454317,0.0,1.0
CERN,2020-03-27 00:00:00+00:00,60.01,62.06,58.11,58.89,2771051,59.5268533706,61.5603486115,57.6421504643,58.4158706048,2771051,0.0,1.0
CERN,2020-03-30 00:00:00+00:00,64.24,64.49,60.9,61.27,2909523,63.7227972092,63.9707844337,60.4096878898,60.7767089821,2909523,0.0,1.0
CERN,2020-03-31 00:00:00+00:00,62.99,64.97,62.64,64.97,2837493,62.4828610867,64.4469199048,62.1356789724,64.4469199048,2837493,0.0,1.0
CERN,2020-04-01 00:00:00+00:00,60.71,61.96,59.85,60.89,2199737,60.2212175992,61.4611537217,59.3681415469,60.3997684008,2199737,0.0,1.0
CERN,2020-04-02 00:00:00+00:00,61.96,63.25,59.61,60.3,1624393,61.6397045234,62.9230360088,59.3018525926,59.9882857127,1624393,0.18,1.0
CERN,2020-04-03 00:00:00+00:00,62.27,62.53,61.14,61.36,2223376,61.9481020121,62.2067579704,60.8239434241,61.0428061581,2223376,0.0,1.0
CERN,2020-04-06 00:00:00+00:00,63.96,64.26,62.0,63.38,2520330,63.629365741,63.9278149237,61.6794977477,63.0523639879,2520330,0.0,1.0
CERN,2020-04-07 00:00:00+00:00,64.26,65.99,63.9,64.9,2277467,63.9278149237,65.648871877,63.5696759045,64.5645065133,2277467,0.0,1.0
CERN,2020-04-08 00:00:00+00:00,66.41,66.77,63.3,63.95,2201160,66.0667007327,66.4248397518,62.9727775392,63.6194174349,2201160,0.0,1.0
CERN,2020-04-09 00:00:00+00:00,68.38,68.83,67.07,67.41,2314409,68.0265170321,68.474190806,66.7232889345,67.0615313415,2314409,0.0,1.0
CERN,2020-04-13 00:00:00+00:00,65.72,68.11,64.28,67.88,2004230,65.3802676126,67.7579127677,63.9477115359,67.5291017277,2004230,0.0,1.0
CERN,2020-04-14 00:00:00+00:00,68.95,69.39,66.53,66.61,2416126,68.5935704791,69.031295947,66.1860804057,66.2656668544,2416126,0.0,1.0
CERN,2020-04-15 00:00:00+00:00,68.21,69.29,66.68,66.68,2412676,67.8573958286,68.9318128861,66.3353049971,66.3353049971,2412676,0.0,1.0
CERN,2020-04-16 00:00:00+00:00,68.64,69.09,67.33,68.64,2004786,68.2851729904,68.7328467643,66.9819448928,68.2851729904,2004786,0.0,1.0
CERN,2020-04-17 00:00:00+00:00,70.01,70.27,68.71,70.27,2524779,69.6480909245,69.9067468828,68.354811133,69.9067468828,2524779,0.0,1.0
CERN,2020-04-20 00:00:00+00:00,70.25,71.76,68.76,68.82,2086594,69.8868502706,71.3890444899,68.4045526634,68.4642425,2086594,0.0,1.0
CERN,2020-04-21 00:00:00+00:00,68.59,70.05,67.75,69.07,2497111,68.2354314599,69.6878841488,67.3997737485,68.7129501522,2497111,0.0,1.0
CERN,2020-04-22 00:00:00+00:00,70.78,71.38,69.6,70.16,2329092,70.4141104933,71.0110088586,69.2402103748,69.7973155158,2329092,0.0,1.0
CERN,2020-04-23 00:00:00+00:00,71.15,71.78,70.52,71.33,1759862,70.7821978185,71.4089411021,70.155454535,70.9612673281,1759862,0.0,1.0
CERN,2020-04-24 00:00:00+00:00,72.75,72.93,70.89,71.83,1632475,72.3739267927,72.5529963023,70.5235418602,71.4586826325,1632475,0.0,1.0
CERN,2020-04-27 00:00:00+00:00,73.3,74.42,72.47,73.3,1470292,72.9210836275,74.0352939094,72.0953742222,72.9210836275,1470292,0.0,1.0
CERN,2020-04-28 00:00:00+00:00,71.76,74.88,70.53,73.98,3120720,71.3890444899,74.4929159895,70.1654028411,73.5975684415,3120720,0.0,1.0
CERN,2020-04-29 00:00:00+00:00,71.01,72.97,68.95,72.1,3581402,70.6429215333,72.5927895266,68.5935704791,71.7272868969,3581402,0.0,1.0
CERN,2020-04-30 00:00:00+00:00,69.39,70.93,69.03,70.25,2115711,69.031295947,70.5633350846,68.6731569278,69.8868502706,2115711,0.0,1.0
CERN,2020-05-01 00:00:00+00:00,66.71,68.16,66.15,67.81,2079771,66.3651499153,67.8076542981,65.8080447744,67.459463585,2079771,0.0,1.0
CERN,2020-05-04 00:00:00+00:00,67.06,67.12,65.55,66.32,2219045,66.7133406284,66.7730304649,65.2111464091,65.9771659779,2219045,0.0,1.0
CERN,2020-05-05 00:00:00+00:00,68.47,69.47,67.2,67.2,2373088,68.1160517869,69.1108823957,66.8526169136,66.8526169136,2373088,0.0,1.0
CERN,2020-05-06 00:00:00+00:00,66.89,69.06,66.83,68.75,1962958,66.5442194249,68.7030018461,66.4845295884,68.3946043573,1962958,0.0,1.0
CERN,2020-05-07 00:00:00+00:00,66.99,67.64,66.67,67.51,1993037,66.6437024858,67.2903423815,66.325356691,67.1610144024,1993037,0.0,1.0
CERN,2020-05-08 00:00:00+00:00,68.75,68.93,67.37,68.37,1675070,68.3946043573,68.5736738669,67.0217381171,68.016568726,1675070,0.0,1.0
CERN,2020-05-11 00:00:00+00:00,68.44,69.52,68.14,68.46,1606528,68.0862068686,69.1606239261,67.787757686,68.1061034808,1606528,0.0,1.0
CERN,2020-05-12 00:00:00+00:00,66.22,68.48,66.22,68.28,2673695,65.877682917,68.126000093,65.877682917,67.9270339712,2673695,0.0,1.0
CERN,2020-05-13 00:00:00+00:00,64.95,66.38,64.43,66.04,1600427,64.6142480438,66.0368558144,64.0969361272,65.6986134074,1600427,0.0,1.0
CERN,2020-05-14 00:00:00+00:00,65.59,65.73,63.11,64.36,2258920,65.2509396334,65.3902159187,62.7837597235,64.0272979846,2258920,0.0,1.0
CERN,2020-05-15 00:00:00+00:00,65.11,65.99,64.47,65.67,4334667,64.7734209412,65.648871877,64.1367293515,65.3305260821,4334667,0.0,1.0
CERN,2020-05-18 00:00:00+00:00,68.38,68.62,66.31,66.38,2209864,68.0265170321,68.2652763782,65.9672176718,66.0368558144,2209864,0.0,1.0
CERN,2020-05-19 00:00:00+00:00,67.78,68.78,67.77,68.5,1449920,67.4296186668,68.4244492756,67.4196703607,68.1458967051,1449920,0.0,1.0
CERN,2020-05-20 00:00:00+00:00,67.79,68.49,67.51,68.02,1129448,67.4395669729,68.135948399,67.1610144024,67.6683780129,1129448,0.0,1.0
CERN,2020-05-21 00:00:00+00:00,67.12,68.25,67.05,67.97,1259991,66.7730304649,67.8971890529,66.7033923223,67.6186364824,1259991,0.0,1.0
CERN,2020-05-22 00:00:00+00:00,67.28,67.42,66.59,67.14,945891,66.9322033624,67.0714796476,66.2457702423,66.7929270771,945891,0.0,1.0
CERN,2020-05-26 00:00:00+00:00,67.39,68.98,67.29,68.98,1614392,67.0416347293,68.6234153974,66.9421516684,68.6234153974,1614392,0.0,1.0
CERN,2020-05-27 00:00:00+00:00,68.31,68.53,66.74,67.35,1659439,67.9568788895,68.1757416234,66.3949948336,67.001841505,1659439,0.0,1.0
CERN,2020-05-28 00:00:00+00:00,70.87,71.65,68.18,68.98,2432420,70.5036452481,71.279613123,67.8275509103,68.6234153974,2432420,0.0,1.0
CERN,2020-05-29 00:00:00+00:00,72.9,72.98,69.97,70.92,3779822,72.523151384,72.6027378327,69.6082977001,70.5533867785,3779822,0.0,1.0
CERN,2020-06-01 00:00:00+00:00,72.59,73.04,71.97,72.43,1994261,72.2147538953,72.6624276692,71.5979589178,72.0555809978,1994261,0.0,1.0
CERN,2020-06-02 00:00:00+00:00,73.16,73.25,72.0,72.5,2848104,,72.8713420971,71.6278038361,72.1252191405,2848104,0.0,1.0
CERN,2020-06-03 00:00:00+00:00,73.51,73.94,72.72,73.74,1710692,,73.5577752172,72.3440818744,73.3588090954,1710692,0.0,1.0
CERN,2020-06-04 00:00:00+00:00,71.37,73.3,70.66,72.21,2080081,,73.1049955661,70.4720189181,72.0178953591,2080081,0.18,1.0
CERN,2020-06-05 00:00:00+00:00,73.01,73.99,71.06,71.72,2293230,72.8157670706,73.7931599172,70.8709547739,71.5291989359,2293230,0.0,1.0
CERN,2020-06-08 00:00:00+00:00,73.85,74.04,72.41,72.79,1359316,73.6535323677,73.8430268992,72.217363287,72.59635235,1359316,0.0,1.0
CERN,2020-06-09 00:00:00+00:00,71.88,73.84,71.63,73.73,1374742,71.6887732782,73.6435589713,71.4394383683,73.533851611,1374742,0.0,1.0
CERN,2020-06-10 00:00:00+00:00,71.87,72.13,70.65,72.12,1878440,71.6787998818,71.938108188,70.4620455217,71.9281347916,1878440,0.0,1.0
CERN,2020-06-11 00:00:00+00:00,67.4,71.49,67.16,71.49,2404471,67.2206916938,71.2998108188,66.9813301803,71.2998108188,2404471,0.0,1.0
CERN,2020-06-12 00:00:00+00:00,66.96,68.69,66.13,67.57,1677227,66.7818622524,68.5072598286,65.9540703518,67.3902394325,1677227,0.0,1.0
CERN,2020-06-15 00:00:00+00:00,67.89,68.01,65.14,65.9,2645526,67.7093881171,67.8290688738,64.9667041088,65.7246822347,2645526,0.0,1.0
CERN,2020-06-16 00:00:00+00:00,69.44,70.62,68.6,68.71,2646601,69.2552645581,70.4321253325,68.417499261,68.5272066213,2646601,0.0,1.0
CERN,2020-06-17 00:00:00+00:00,69.61,70.48,69.41,69.86,1885818,69.4248122968,70.292497783,69.2253443689,69.6741472066,1885818,0.0,1.0
CERN,2020-06-18 00:00:00+00:00,69.72,69.96,68.81,69.46,2066445,69.5345196571,69.7738811706,68.6269405853,69.2752113509,2066445,0.0,1.0
CERN,2020-06-19 00:00:00+00:00,73.18,73.18,69.53,70.63,7307337,72.9853148093,72.9853148093,69.3450251256,70.4420987289,7307337,0.0,1.0
CERN,2020-06-22 00:00:00+00:00,71.2,72.55,70.93,72.27,2596224,71.0105823234,72.3569908365,70.7413006208,72.0777357375,2596224,0.0,1.0
